"invoice_number";"buy_code";"inv_date";"pay_code";"inv_price";"cus_id"
4915;"TEL";"2004-09-28";"CHEC";54.89;4890
4916;"TEL";"2004-09-28";"AMEX";51.9;4891
4917;"INT";"2004-09-28";"AMEX";86.34;4892
4918;"INT";"2004-09-28";"MAST";44.74;4087
4919;"STO";"2004-09-28";"AMEX";27.58;2607
4920;"TEL";"2004-09-28";"OTHE";62.96;1884
4921;"INT";"2004-09-28";"VISA";27.58;4893
4922;"TEL";"2004-09-28";"MAST";49.48;4894
4923;"TEL";"2004-09-28";"AMEX";15.24;2247
4924;"INT";"2004-09-28";"MAST";23.45;4895
4925;"INT";"2004-09-29";"VISA";25.63;4896
4926;"TEL";"2004-09-29";"OTHE";29.16;4897
4927;"STO";"2004-09-29";"OTHE";20.51;4898
4928;"STO";"2004-09-29";"OTHE";22.16;4899
4929;"STO";"2004-09-29";"MAST";94.92;4900
4930;"INT";"2004-09-29";"MAST";50.96;4901
4931;"INT";"2004-09-29";"VISA";25.08;4902
4932;"STO";"2004-09-29";"MAST";16.03;4903
4933;"STO";"2004-09-29";"OTHE";27.97;4904
4934;"INT";"2004-09-29";"VISA";15.96;4905
4935;"INT";"2004-09-29";"CHEC";41.03;4906
4936;"TEL";"2004-09-29";"MAST";22.79;4907
4937;"TEL";"2004-09-29";"MAST";25.6;4908
4938;"INT";"2004-09-29";"MAST";23.26;4909
4939;"INT";"2004-09-29";"OTHE";20.58;4910
4940;"STO";"2004-09-29";"OTHE";69.96;4911
4941;"INT";"2004-09-29";"OTHE";15.96;4912
4942;"TEL";"2004-09-29";"VISA";48.15;4913
4943;"TEL";"2004-09-29";"OTHE";22.79;4914
4944;"STO";"2004-09-29";"CHEC";18.5;3003
4945;"INT";"2004-09-29";"OTHE";18.64;4915
4946;"TEL";"2004-09-29";"CHEC";66.33;4916
4947;"TEL";"2004-09-29";"CHEC";22.79;4917
4948;"TEL";"2004-09-29";"AMEX";23.03;4620
4949;"TEL";"2004-09-29";"OTHE";31.91;4918
4950;"INT";"2004-09-29";"VISA";26.83;4919
4951;"STO";"2004-09-29";"CHEC";27.36;4920
4952;"TEL";"2004-09-29";"OTHE";23.26;3652
4953;"INT";"2004-09-30";"OTHE";39.62;4921
4954;"TEL";"2004-09-30";"AMEX";83.4;4922
4955;"TEL";"2004-09-30";"CHEC";59.79;4831
4956;"STO";"2004-09-30";"MAST";56.99;1960
4957;"INT";"2004-09-30";"AMEX";38.33;4923
4958;"TEL";"2004-09-30";"MAST";45.87;1895
4959;"INT";"2004-09-30";"AMEX";50.13;2338
4960;"INT";"2004-09-30";"OTHE";22.79;3493
4961;"INT";"2004-09-30";"MAST";27.36;4924
4962;"TEL";"2004-09-30";"AMEX";45.94;4925
4963;"INT";"2004-09-30";"CHEC";46.63;4926
4964;"STO";"2004-09-30";"MAST";34.2;4927
4965;"STO";"2004-09-30";"MAST";22.79;4609
4966;"TEL";"2004-09-30";"MAST";25.36;4928
4967;"STO";"2004-09-30";"VISA";55.36;3691
4968;"STO";"2004-09-30";"AMEX";20.51;4929
4969;"INT";"2004-09-30";"MAST";25.36;4329
4970;"TEL";"2004-09-30";"CHEC";50.39;4930
4971;"INT";"2004-09-30";"MAST";69.96;4931
4972;"TEL";"2004-09-30";"AMEX";41.32;4932
4973;"INT";"2004-09-30";"AMEX";59.1;4933
4974;"TEL";"2004-09-30";"OTHE";20.51;1169
4975;"INT";"2004-09-30";"OTHE";43.32;4934
4976;"INT";"2004-09-30";"VISA";31.12;4935
4977;"STO";"2004-09-30";"MAST";79.88;4936
4978;"TEL";"2004-09-30";"MAST";18.64;4937
4979;"INT";"2004-09-30";"MAST";29.93;4938
4980;"TEL";"2004-10-01";"OTHE";112.26;4939
4981;"STO";"2004-10-01";"AMEX";18.38;4940
4982;"STO";"2004-10-01";"OTHE";25.6;4941
4983;"INT";"2004-10-01";"MAST";20.51;4942
4984;"INT";"2004-10-01";"MAST";22.04;4943
4985;"TEL";"2004-10-01";"MAST";25.08;3884
4986;"STO";"2004-10-01";"OTHE";82.59;2676
4987;"TEL";"2004-10-01";"MAST";46.06;4944
4988;"STO";"2004-10-01";"OTHE";43.32;3729
4989;"INT";"2004-10-01";"VISA";43.93;4945
4990;"TEL";"2004-10-01";"OTHE";15.05;4946
4991;"STO";"2004-10-01";"CHEC";58.74;4604
4992;"TEL";"2004-10-01";"AMEX";32.24;1661
4993;"STO";"2004-10-01";"OTHE";46.14;4947
4994;"INT";"2004-10-01";"MAST";34.46;4948
4995;"TEL";"2004-10-02";"CHEC";22.79;4949
4996;"INT";"2004-10-02";"OTHE";16.03;4950
4997;"TEL";"2004-10-02";"OTHE";25.63;4951
4998;"STO";"2004-10-02";"CHEC";55.82;4364
4999;"INT";"2004-10-02";"MAST";23.03;1039
5000;"INT";"2004-10-02";"AMEX";20.51;4952
5001;"INT";"2004-10-02";"AMEX";200.15;4953
5002;"INT";"2004-10-02";"AMEX";22.7;4954
5003;"INT";"2004-10-02";"VISA";43.93;4663
5004;"INT";"2004-10-02";"MAST";23.76;4955
5005;"STO";"2004-10-02";"OTHE";13.67;4956
5006;"INT";"2004-10-02";"OTHE";15.96;1246
5007;"STO";"2004-10-02";"OTHE";54.96;4957
5008;"INT";"2004-10-02";"AMEX";18.64;2400
5009;"TEL";"2004-10-02";"CHEC";27.36;4958
5010;"TEL";"2004-10-02";"OTHE";13.86;4959
5011;"TEL";"2004-10-02";"AMEX";62.7;4960
5012;"INT";"2004-10-02";"VISA";65.32;4961
5013;"TEL";"2004-10-02";"MAST";38.75;4962
5014;"STO";"2004-10-02";"AMEX";25.6;1189
5015;"TEL";"2004-10-02";"CHEC";16.31;3247
5016;"STO";"2004-10-02";"AMEX";50.81;4963
5017;"TEL";"2004-10-02";"AMEX";46.14;3039
5018;"TEL";"2004-10-02";"OTHE";44.91;4750
5019;"STO";"2004-10-02";"MAST";27.97;3963
5020;"TEL";"2004-10-02";"AMEX";36.81;3899
5021;"STO";"2004-10-02";"AMEX";34.2;4964
5022;"INT";"2004-10-02";"MAST";82.07;4965
5023;"INT";"2004-10-02";"OTHE";45.86;4966
5024;"TEL";"2004-10-02";"CHEC";44.82;4967
5025;"STO";"2004-10-02";"AMEX";48.55;4968
5026;"TEL";"2004-10-02";"MAST";67.99;4969
5027;"STO";"2004-10-02";"OTHE";17.3;4970
5028;"INT";"2004-10-02";"MAST";46.63;4971
5029;"TEL";"2004-10-02";"OTHE";80.19;4143
5030;"TEL";"2004-10-02";"AMEX";22.79;4972
5031;"STO";"2004-10-02";"CHEC";18.64;1173
5032;"INT";"2004-10-02";"MAST";22.79;4973
5033;"TEL";"2004-10-02";"MAST";27.97;4974
5034;"TEL";"2004-10-02";"CHEC";46.63;4975
5035;"TEL";"2004-10-04";"VISA";41.33;3370
5036;"STO";"2004-10-04";"OTHE";88.23;4976
5037;"STO";"2004-10-04";"CHEC";13.97;4977
5038;"INT";"2004-10-04";"OTHE";104.56;4978
5039;"TEL";"2004-10-04";"AMEX";46.21;4860
5040;"TEL";"2004-10-04";"OTHE";141.14;2445
5041;"INT";"2004-10-04";"MAST";16.31;4979
5042;"TEL";"2004-10-04";"AMEX";25.36;4980
5043;"STO";"2004-10-04";"CHEC";22.79;4981
5044;"INT";"2004-10-04";"MAST";23.26;2537
5045;"STO";"2004-10-04";"MAST";53.63;4612
5046;"TEL";"2004-10-04";"MAST";47.87;2136
5047;"TEL";"2004-10-04";"CHEC";63.78;4982
5048;"STO";"2004-10-04";"AMEX";15.96;4983
5049;"STO";"2004-10-04";"CASH";52.44;3147
5050;"TEL";"2004-10-04";"OTHE";48.15;4984
5051;"INT";"2004-10-04";"VISA";45.07;4985
5052;"STO";"2004-10-04";"MAST";94.05;4986
5053;"INT";"2004-10-04";"MAST";27.58;4987
5054;"TEL";"2004-10-04";"CHEC";20.58;4988
5055;"STO";"2004-10-04";"AMEX";22.04;3944
5056;"STO";"2004-10-04";"CASH";23.93;1414
5057;"TEL";"2004-10-04";"VISA";38.99;4989
5058;"INT";"2004-10-04";"OTHE";20.78;4990
5059;"TEL";"2004-10-04";"AMEX";25.6;1199
5060;"STO";"2004-10-04";"CASH";53.33;2881
5061;"INT";"2004-10-04";"OTHE";32.61;3096
5062;"INT";"2004-10-04";"VISA";20.98;4991
5063;"TEL";"2004-10-04";"VISA";25.36;4992
5064;"TEL";"2004-10-04";"OTHE";27.36;4993
5065;"INT";"2004-10-04";"OTHE";62.33;4994
5066;"INT";"2004-10-04";"AMEX";41.63;4995
5067;"STO";"2004-10-05";"CHEC";34.97;2364
5068;"STO";"2004-10-05";"VISA";30.3;1564
5069;"STO";"2004-10-05";"AMEX";20.16;4996
5070;"STO";"2004-10-05";"AMEX";42.86;3056
5071;"STO";"2004-10-05";"MAST";34.46;4171
5072;"STO";"2004-10-05";"MAST";53.63;2506
5073;"INT";"2004-10-05";"OTHE";57.66;4997
5074;"STO";"2004-10-05";"AMEX";85.96;4998
5075;"INT";"2004-10-05";"MAST";13.67;3997
5076;"TEL";"2004-10-05";"AMEX";46.14;4100
5077;"TEL";"2004-10-05";"MAST";53.63;1183
5078;"TEL";"2004-10-05";"OTHE";25.08;4999
5079;"TEL";"2004-10-05";"MAST";63.11;4457
5080;"TEL";"2004-10-05";"VISA";25.08;3195
5081;"TEL";"2004-10-05";"CHEC";22.12;2274
5082;"STO";"2004-10-05";"AMEX";44.44;3979
5083;"INT";"2004-10-05";"CHEC";12.83;4525
5084;"STO";"2004-10-05";"OTHE";25.08;2560
5085;"TEL";"2004-10-05";"OTHE";38.75;1466
5086;"INT";"2004-10-05";"MAST";25.08;5000
5087;"STO";"2004-10-05";"VISA";54.19;5001
5088;"TEL";"2004-10-05";"OTHE";27.97;5002
5089;"INT";"2004-10-05";"AMEX";88.07;5003
5090;"STO";"2004-10-05";"AMEX";34.97;5004
5091;"STO";"2004-10-05";"OTHE";18.64;4447
5092;"TEL";"2004-10-05";"MAST";15.84;1471
5093;"INT";"2004-10-05";"CHEC";86.86;5005
5094;"INT";"2004-10-05";"MAST";74.23;3624
5095;"TEL";"2004-10-05";"CHEC";24.48;2005
5096;"TEL";"2004-10-05";"OTHE";27.58;5006
5097;"INT";"2004-10-05";"MAST";77.76;5007
5098;"TEL";"2004-10-05";"VISA";20.78;4776
5099;"INT";"2004-10-05";"MAST";34.95;5008
5100;"TEL";"2004-10-05";"OTHE";61.91;5009
5101;"TEL";"2004-10-05";"CHEC";42.63;5010
5102;"TEL";"2004-10-06";"OTHE";29.63;1957
5103;"TEL";"2004-10-06";"OTHE";54.19;4135
5104;"TEL";"2004-10-06";"OTHE";27.97;3081
5105;"INT";"2004-10-06";"AMEX";24.47;2086
5106;"STO";"2004-10-06";"VISA";22.79;2799
5107;"STO";"2004-10-06";"AMEX";45.82;2287
5108;"INT";"2004-10-06";"CHEC";22.12;5011
5109;"STO";"2004-10-06";"OTHE";46.09;5012
5110;"TEL";"2004-10-06";"AMEX";20.58;1133
5111;"INT";"2004-10-06";"MAST";25.36;4522
5112;"TEL";"2004-10-06";"OTHE";62.32;5013
5113;"TEL";"2004-10-06";"OTHE";34.97;5014
5114;"INT";"2004-10-06";"VISA";102.13;3067
5115;"INT";"2004-10-06";"CHEC";25.36;3266
5116;"STO";"2004-10-06";"OTHE";12.83;2922
5117;"INT";"2004-10-06";"OTHE";20.51;3669
5118;"STO";"2004-10-06";"AMEX";23.3;4415
5119;"TEL";"2004-10-06";"OTHE";45.77;5015
5120;"INT";"2004-10-06";"MAST";25.08;5016
5121;"TEL";"2004-10-06";"AMEX";112.48;5017
5122;"TEL";"2004-10-06";"VISA";20.51;1196
5123;"STO";"2004-10-06";"AMEX";20.78;5018
5124;"INT";"2004-10-06";"OTHE";34.97;4448
5125;"STO";"2004-10-06";"AMEX";16.03;5019
5126;"TEL";"2004-10-06";"MAST";23.03;5020
5127;"TEL";"2004-10-06";"OTHE";25.08;5021
5128;"INT";"2004-10-06";"MAST";27.36;2390
5129;"TEL";"2004-10-06";"MAST";22.02;5022
5130;"STO";"2004-10-06";"VISA";72.95;5023
5131;"TEL";"2004-10-06";"VISA";20.78;5024
5132;"TEL";"2004-10-06";"MAST";44.91;5025
5133;"STO";"2004-10-06";"AMEX";34.6;5026
5134;"INT";"2004-10-07";"AMEX";43.32;2976
5135;"STO";"2004-10-07";"MAST";54.72;5027
5136;"INT";"2004-10-07";"MAST";27.97;5028
5137;"TEL";"2004-10-07";"MAST";15.96;5029
5138;"TEL";"2004-10-07";"VISA";60.33;2959
5139;"TEL";"2004-10-07";"CHEC";11.4;5030
5140;"TEL";"2004-10-07";"AMEX";20.78;5031
5141;"TEL";"2004-10-07";"OTHE";61.31;5032
5142;"INT";"2004-10-07";"AMEX";34.2;1961
5143;"STO";"2004-10-07";"MAST";27.36;5033
5144;"TEL";"2004-10-07";"AMEX";13.97;2582
5145;"TEL";"2004-10-07";"MAST";25.36;2846
5146;"INT";"2004-10-07";"CHEC";53.09;5034
5147;"STO";"2004-10-07";"AMEX";22.79;5035
5148;"STO";"2004-10-07";"AMEX";23.03;2541
5149;"STO";"2004-10-07";"OTHE";41.03;1607
5150;"STO";"2004-10-07";"OTHE";41.32;5036
5151;"INT";"2004-10-07";"VISA";27.97;3985
5152;"TEL";"2004-10-07";"VISA";20.98;2145
5153;"STO";"2004-10-07";"CHEC";60.33;2028
5154;"STO";"2004-10-07";"AMEX";18.64;2564
5155;"INT";"2004-10-07";"MAST";48.15;4059
5156;"TEL";"2004-10-07";"AMEX";35.62;3322
5157;"TEL";"2004-10-07";"AMEX";31.99;5037
5158;"INT";"2004-10-07";"OTHE";25.6;5038
5159;"STO";"2004-10-07";"AMEX";22.12;5039
5160;"STO";"2004-10-07";"OTHE";69.96;5040
5161;"STO";"2004-10-07";"MAST";16.03;2813
5162;"INT";"2004-10-08";"MAST";69.42;5041
5163;"STO";"2004-10-08";"VISA";20.78;5042
5164;"STO";"2004-10-08";"MAST";34.97;5043
5165;"STO";"2004-10-08";"OTHE";25.36;5044
5166;"STO";"2004-10-08";"MAST";21.67;5045
5167;"STO";"2004-10-08";"OTHE";25.63;5046
5168;"STO";"2004-10-08";"VISA";114.03;5047
5169;"STO";"2004-10-08";"AMEX";31.91;4486
5170;"TEL";"2004-10-08";"OTHE";18.5;5048
5171;"INT";"2004-10-08";"OTHE";25.08;5049
5172;"STO";"2004-10-08";"VISA";56.21;3797
5173;"TEL";"2004-10-08";"AMEX";111.82;5050
5174;"INT";"2004-10-08";"OTHE";25.36;2222
5175;"INT";"2004-10-08";"CHEC";43.81;5051
5176;"INT";"2004-10-08";"AMEX";33.41;5052
5177;"INT";"2004-10-08";"OTHE";15.05;5053
5178;"TEL";"2004-10-08";"CHEC";22.79;5054
5179;"INT";"2004-10-08";"AMEX";20.51;5055
5180;"TEL";"2004-10-08";"OTHE";108.58;5056
5181;"INT";"2004-10-08";"MAST";30.3;5057
5182;"STO";"2004-10-08";"MAST";27.36;2408
5183;"INT";"2004-10-08";"MAST";25.36;5058
5184;"TEL";"2004-10-08";"MAST";22.02;5059
5185;"INT";"2004-10-08";"CHEC";44.08;2262
5186;"INT";"2004-10-08";"CHEC";12.83;5060
5187;"TEL";"2004-10-08";"AMEX";22.79;5061
5188;"STO";"2004-10-08";"OTHE";23.26;5062
5189;"STO";"2004-10-08";"CASH";17.3;1747
5190;"INT";"2004-10-08";"AMEX";41.03;5063
5191;"INT";"2004-10-08";"AMEX";53.63;5064
5192;"TEL";"2004-10-09";"AMEX";16.03;4541
5193;"STO";"2004-10-09";"AMEX";21.67;5065
5194;"INT";"2004-10-09";"AMEX";43.37;3553
5195;"INT";"2004-10-09";"MAST";18.5;4209
5196;"STO";"2004-10-09";"VISA";64.71;5066
5197;"TEL";"2004-10-09";"OTHE";13.97;1825
5198;"INT";"2004-10-09";"OTHE";13.67;5067
5199;"STO";"2004-10-09";"OTHE";22.79;5068
5200;"TEL";"2004-10-09";"AMEX";25.36;5069
5201;"INT";"2004-10-09";"AMEX";13.86;5070
5202;"STO";"2004-10-09";"OTHE";18.5;3920
5203;"STO";"2004-10-09";"AMEX";20.58;4864
5204;"STO";"2004-10-09";"OTHE";20.98;5071
5205;"STO";"2004-10-09";"OTHE";20.98;5072
5206;"STO";"2004-10-09";"MAST";20.51;2988
5207;"STO";"2004-10-09";"AMEX";27.97;2220
5208;"TEL";"2004-10-09";"MAST";41.39;5073
5209;"INT";"2004-10-09";"MAST";52.99;4983
5210;"STO";"2004-10-09";"OTHE";22.79;5074
5211;"INT";"2004-10-09";"OTHE";29.03;5075
5212;"STO";"2004-10-09";"OTHE";22.79;5076
5213;"INT";"2004-10-09";"CHEC";25.36;5077
5214;"TEL";"2004-10-09";"MAST";50.74;5078
5215;"STO";"2004-10-09";"MAST";57.32;5079
5216;"INT";"2004-10-09";"MAST";114.05;5080
5217;"TEL";"2004-10-09";"AMEX";48.15;5081
5218;"STO";"2004-10-09";"AMEX";18.64;5082
5219;"INT";"2004-10-09";"OTHE";27.97;5083
5220;"TEL";"2004-10-09";"MAST";15.96;2109
5221;"STO";"2004-10-09";"OTHE";106.29;5084
5222;"STO";"2004-10-09";"OTHE";37.98;2887
5223;"TEL";"2004-10-11";"AMEX";27.97;5085
5224;"INT";"2004-10-11";"MAST";18.64;5086
5225;"TEL";"2004-10-11";"AMEX";22.12;2659
5226;"INT";"2004-10-11";"VISA";41.03;5087
5227;"STO";"2004-10-11";"CHEC";15.96;5088
5228;"TEL";"2004-10-11";"VISA";47.2;5089
5229;"STO";"2004-10-11";"MAST";15.67;5090
5230;"TEL";"2004-10-11";"OTHE";128.31;5091
5231;"TEL";"2004-10-11";"AMEX";27.58;4625
5232;"INT";"2004-10-11";"OTHE";16.03;5092
5233;"STO";"2004-10-11";"AMEX";27.97;5093
5234;"INT";"2004-10-11";"MAST";50.15;5094
5235;"INT";"2004-10-11";"VISA";22.79;2626
5236;"STO";"2004-10-11";"CHEC";23.93;4711
5237;"STO";"2004-10-11";"OTHE";83.79;1389
5238;"TEL";"2004-10-11";"OTHE";32.2;5095
5239;"TEL";"2004-10-11";"VISA";25.36;3292
5240;"INT";"2004-10-11";"VISA";22.12;5096
5241;"INT";"2004-10-11";"OTHE";30.3;5097
5242;"STO";"2004-10-11";"AMEX";20.58;3389
5243;"INT";"2004-10-11";"VISA";40.66;2104
5244;"STO";"2004-10-11";"VISA";75.04;5098
5245;"INT";"2004-10-11";"AMEX";47.8;2386
5246;"STO";"2004-10-11";"CASH";38.52;5099
5247;"TEL";"2004-10-11";"OTHE";27.97;2972
5248;"INT";"2004-10-11";"OTHE";39.03;5100
5249;"INT";"2004-10-11";"OTHE";25.36;5101
5250;"TEL";"2004-10-11";"MAST";22.7;5102
5251;"INT";"2004-10-12";"OTHE";100.2;2464
5252;"TEL";"2004-10-12";"MAST";15.96;5103
5253;"TEL";"2004-10-12";"OTHE";18.5;2198
5254;"STO";"2004-10-12";"AMEX";18.64;5104
5255;"INT";"2004-10-12";"OTHE";12.83;5105
5256;"TEL";"2004-10-12";"CHEC";25.36;3682
5257;"TEL";"2004-10-12";"MAST";64.28;1779
5258;"INT";"2004-10-12";"MAST";20.51;1126
5259;"STO";"2004-10-12";"VISA";41.32;5106
5260;"TEL";"2004-10-12";"CHEC";25.36;5107
5261;"STO";"2004-10-12";"OTHE";20.51;3331
5262;"TEL";"2004-10-12";"CHEC";43.3;4079
5263;"INT";"2004-10-12";"VISA";21.67;2647
5264;"INT";"2004-10-12";"VISA";64.08;4868
5265;"STO";"2004-10-12";"CHEC";18.64;5108
5266;"TEL";"2004-10-12";"AMEX";53.03;5109
5267;"INT";"2004-10-12";"AMEX";16.31;4943
5268;"TEL";"2004-10-12";"AMEX";113.13;5110
5269;"INT";"2004-10-12";"OTHE";34.2;5111
5270;"INT";"2004-10-12";"MAST";22.79;5112
5271;"TEL";"2004-10-12";"AMEX";22.79;5113
5272;"TEL";"2004-10-12";"CHEC";15.96;5114
5273;"INT";"2004-10-12";"OTHE";91.24;5115
5274;"TEL";"2004-10-12";"CHEC";15.96;5116
5275;"TEL";"2004-10-12";"MAST";45.59;5117
5276;"INT";"2004-10-12";"CASH";72.84;1655
5277;"TEL";"2004-10-12";"AMEX";47.79;1449
5278;"INT";"2004-10-12";"CHEC";22.16;3564
5279;"STO";"2004-10-12";"MAST";20.78;5118
5280;"TEL";"2004-10-12";"MAST";52.94;5119
5281;"INT";"2004-10-12";"MAST";10.92;5120
5282;"STO";"2004-10-12";"CHEC";40.09;5121
5283;"INT";"2004-10-12";"OTHE";20.51;2234
5284;"STO";"2004-10-12";"VISA";228.56;5122
5285;"INT";"2004-10-12";"OTHE";81.09;5123
5286;"TEL";"2004-10-12";"AMEX";53.15;3734
5287;"TEL";"2004-10-13";"OTHE";27.36;5124
5288;"TEL";"2004-10-13";"MAST";44.27;5125
5289;"TEL";"2004-10-13";"MAST";18.64;2982
5290;"INT";"2004-10-13";"AMEX";45.32;5126
5291;"INT";"2004-10-13";"MAST";37.61;2447
5292;"STO";"2004-10-13";"CASH";72.6;5127
5293;"INT";"2004-10-13";"AMEX";25.36;4154
5294;"INT";"2004-10-13";"CHEC";29.61;5128
5295;"TEL";"2004-10-13";"VISA";22.12;4103
5296;"TEL";"2004-10-13";"OTHE";36.48;5129
5297;"TEL";"2004-10-13";"MAST";22.12;5130
5298;"TEL";"2004-10-13";"CHEC";18.5;5131
5299;"INT";"2004-10-13";"CHEC";20.16;5132
5300;"INT";"2004-10-13";"VISA";40.19;5133
5301;"INT";"2004-10-13";"OTHE";45.3;5134
5302;"INT";"2004-10-13";"OTHE";48.39;5135
5303;"STO";"2004-10-13";"AMEX";37.07;5136
5304;"TEL";"2004-10-13";"VISA";17.1;2211
5305;"TEL";"2004-10-13";"MAST";25.36;5137
5306;"STO";"2004-10-13";"CASH";41.56;2437
5307;"TEL";"2004-10-13";"OTHE";15.96;1693
5308;"STO";"2004-10-13";"AMEX";22.79;5138
5309;"INT";"2004-10-14";"CHEC";67.85;5139
5310;"STO";"2004-10-14";"AMEX";15.05;4261
5311;"STO";"2004-10-14";"VISA";53.87;5140
5312;"INT";"2004-10-14";"AMEX";25.36;3473
5313;"TEL";"2004-10-14";"AMEX";22.79;1243
5314;"STO";"2004-10-14";"CHEC";15.96;5141
5315;"STO";"2004-10-14";"VISA";54.69;5142
5316;"TEL";"2004-10-14";"CASH";25.36;1926
5317;"INT";"2004-10-14";"CHEC";50.51;1510
5318;"STO";"2004-10-14";"MAST";31.91;2093
5319;"TEL";"2004-10-14";"OTHE";67.63;5143
5320;"INT";"2004-10-14";"MAST";18.5;5144
5321;"STO";"2004-10-14";"OTHE";47.64;5145
5322;"TEL";"2004-10-14";"AMEX";28.79;5146
5323;"STO";"2004-10-14";"CASH";43.86;5147
5324;"STO";"2004-10-14";"VISA";12.83;5148
5325;"INT";"2004-10-14";"OTHE";15.96;5149
5326;"TEL";"2004-10-14";"MAST";34.2;5150
5327;"STO";"2004-10-14";"CHEC";84.92;1814
5328;"TEL";"2004-10-14";"OTHE";20.51;2003
5329;"STO";"2004-10-14";"CHEC";27.36;5134
5330;"INT";"2004-10-14";"OTHE";47.48;5134
5331;"STO";"2004-10-14";"AMEX";39.01;5151
5332;"INT";"2004-10-14";"OTHE";20.98;5152
5333;"INT";"2004-10-14";"OTHE";127.79;5153
5334;"INT";"2004-10-14";"CHEC";62.25;5154
5335;"STO";"2004-10-15";"AMEX";66.91;3446
5336;"TEL";"2004-10-15";"VISA";39.08;5155
5337;"INT";"2004-10-15";"AMEX";13.97;5156
5338;"TEL";"2004-10-15";"MAST";53.63;2240
5339;"TEL";"2004-10-15";"OTHE";35.62;5157
5340;"STO";"2004-10-15";"AMEX";44.24;5158
5341;"INT";"2004-10-15";"VISA";29.16;5159
5342;"TEL";"2004-10-15";"OTHE";20.51;2717
5343;"TEL";"2004-10-15";"OTHE";23.03;5160
5344;"INT";"2004-10-15";"OTHE";38.75;4838
5345;"STO";"2004-10-15";"MAST";23.3;5161
5346;"INT";"2004-10-15";"VISA";25.36;5162
5347;"TEL";"2004-10-15";"AMEX";42.8;5163
5348;"INT";"2004-10-15";"AMEX";22.79;5164
5349;"INT";"2004-10-15";"VISA";44.28;5165
5350;"INT";"2004-10-15";"CHEC";25.36;5166
5351;"TEL";"2004-10-15";"OTHE";85.96;5167
5352;"INT";"2004-10-15";"VISA";39.22;3268
5353;"TEL";"2004-10-15";"CHEC";18.64;5168
5354;"TEL";"2004-10-15";"MAST";38.77;5169
5355;"INT";"2004-10-15";"CHEC";61.54;5170
5356;"TEL";"2004-10-15";"AMEX";52.02;5171
5357;"STO";"2004-10-15";"AMEX";20.51;3947
5358;"STO";"2004-10-15";"VISA";41.67;5172
5359;"INT";"2004-10-15";"AMEX";56.52;3782
5360;"INT";"2004-10-15";"OTHE";26.66;3415
5361;"INT";"2004-10-16";"MAST";52.02;5173
5362;"TEL";"2004-10-16";"VISA";25.63;1776
5363;"TEL";"2004-10-16";"MAST";36.74;5174
5364;"STO";"2004-10-16";"OTHE";29.63;3304
5365;"INT";"2004-10-16";"AMEX";22.79;5175
5366;"TEL";"2004-10-16";"CHEC";22.79;4211
5367;"STO";"2004-10-16";"CHEC";29.63;5176
5368;"TEL";"2004-10-16";"OTHE";50.09;3132
5369;"STO";"2004-10-16";"AMEX";20.51;5177
5370;"INT";"2004-10-16";"MAST";48.94;1138
5371;"INT";"2004-10-16";"AMEX";41.56;3944
5372;"INT";"2004-10-16";"CHEC";72.84;2784
5373;"INT";"2004-10-16";"CHEC";37.07;3314
5374;"STO";"2004-10-16";"AMEX";12.83;3839
5375;"STO";"2004-10-16";"AMEX";20.51;5178
5376;"TEL";"2004-10-16";"MAST";20.51;5179
5377;"INT";"2004-10-16";"CHEC";22.7;1170
5378;"INT";"2004-10-16";"MAST";8.1;5180
5379;"TEL";"2004-10-16";"OTHE";27.97;5181
5380;"INT";"2004-10-16";"OTHE";27.36;5182
5381;"INT";"2004-10-16";"MAST";25.36;5183
5382;"STO";"2004-10-16";"AMEX";22.79;5184
5383;"STO";"2004-10-18";"OTHE";14.83;5185
5384;"STO";"2004-10-18";"OTHE";25.63;5186
5385;"STO";"2004-10-18";"MAST";41.59;5187
5386;"STO";"2004-10-18";"CASH";18.5;1481
5387;"INT";"2004-10-18";"OTHE";13.03;5188
5388;"TEL";"2004-10-18";"CHEC";22.12;4393
5389;"INT";"2004-10-18";"AMEX";27.58;5189
5390;"TEL";"2004-10-18";"MAST";52.42;2644
5391;"TEL";"2004-10-18";"VISA";25.36;5190
5392;"TEL";"2004-10-18";"AMEX";62.66;4803
5393;"STO";"2004-10-18";"OTHE";46.05;5191
5394;"INT";"2004-10-18";"MAST";15.96;5192
5395;"TEL";"2004-10-18";"MAST";47.8;3497
5396;"TEL";"2004-10-18";"MAST";64.22;5193
5397;"STO";"2004-10-18";"AMEX";22.12;5194
5398;"STO";"2004-10-18";"AMEX";22.79;5195
5399;"TEL";"2004-10-18";"CASH";25.63;3113
5400;"STO";"2004-10-18";"AMEX";27.97;1554
5401;"STO";"2004-10-18";"OTHE";73.23;5196
5402;"TEL";"2004-10-18";"VISA";46.63;4963
5403;"INT";"2004-10-18";"AMEX";15.96;4272
5404;"TEL";"2004-10-18";"CASH";20.78;1608
5405;"INT";"2004-10-18";"OTHE";15.67;2118
5406;"TEL";"2004-10-18";"AMEX";22.79;5197
5407;"TEL";"2004-10-18";"CHEC";9.48;5198
5408;"STO";"2004-10-18";"OTHE";13.03;2673
5409;"STO";"2004-10-18";"CHEC";43.3;1842
5410;"TEL";"2004-10-18";"AMEX";22.51;4022
5411;"TEL";"2004-10-18";"OTHE";66.39;5199
5412;"STO";"2004-10-18";"MAST";43.25;5200
